순번,성별,생년,국적명,체류자격,학교명
17945,남,1994,중국,대학부설 어학원 연수,국립대학법인 인천대학교
17946,남,1994,중국,학사과정,우송대학교
17947,남,1994,스리랑카,대학부설 어학원 연수,한밭대학교
17948,남,1994,중국,대학부설 어학원 연수,경희대학교
17949,남,1994,필리핀,교환학생,한국기술교육대학교
17950,남,1994,일본,대학부설 어학원 연수,선문대학교
17951,여,1994,중국,학사과정,동국대학교
17952,여,1994,중국,대학부설 어학원 연수,연세대학교언어연구교육원
17953,여,1994,중국,대학부설 어학원 연수,서울대학교
17954,여,1994,중국,대학부설 어학원 연수,호남대학교
17955,여,1994,일본,대학부설 어학원 연수,경희대학교
17956,여,1994,일본,대학부설 어학원 연수,서울시립대학교
17957,여,1994,중국,대학부설 어학원 연수,고려대학교
17958,여,1994,중국,대학부설 어학원 연수,(학)연세대학교
17959,여,1994,멕시코,학사과정,공주대학교
17960,남,1994,중국,학사과정,건양대학교
17961,여,1996,중국,대학부설 어학원 연수,경희대학교국제캠퍼스
17962,여,1996,몽골,학사과정,고려대학교
17963,여,1996,중국,대학부설 어학원 연수,경희대학교국제캠퍼스
17964,남,1996,카자흐스탄,대학부설 어학원 연수,동명대학교
17965,남,1996,중국,대학부설 어학원 연수,경희대학교국제캠퍼스
17966,남,1993,중국,대학부설 어학원 연수,대한신학대학원대학교
17967,남,1993,중국,대학부설 어학원 연수,상명대학교
17968,남,1993,브라질,교환학생,서울대학교
17969,남,1993,프랑스,교환학생,영남대학교
17970,남,1993,중국,학사과정,목원대학교
17971,남,1994,우즈베키스탄,대학부설 어학원 연수,세명대학교
17972,남,1994,몽골,학사과정,합동군사대학교
17973,여,1994,에티오피아,대학부설 어학원 연수,숙명여자대학교
17974,여,1994,일본,학사과정,선문대학교
17975,여,1994,중국,교환학생,명지전문대학
17976,남,1994,중국,학사과정,상명대학교
17977,남,1994,중국,대학부설 어학원 연수,국립부경대학교
17978,남,1994,중국,학사과정,인하대학교
17979,남,1994,중국,전문학사과정,영진전문대학
17980,남,1994,중국,대학부설 어학원 연수,울산대학교
17981,남,1994,중국,대학부설 어학원 연수,경희대학교국제캠퍼스
17982,여,1994,중국,학사과정,건국대학교
17983,여,1994,중국,대학부설 어학원 연수,중앙대학교
17984,여,1993,캄보디아,대학부설 어학원 연수,서일농원
17985,여,1993,중국,교환학생,수원대학교
17986,남,1993,중국,전문학사과정,부산과학기술대학교
17987,남,1993,중국,교환학생,동명대학교
17988,남,1993,파키스탄,대학부설 어학원 연수,김포대학교
17989,남,1993,중국,학사과정,동양대학교
17990,여,1993,중국,교환학생,한국국제대학교
17991,여,1993,중국,학사과정,성균관대학교
17992,여,1994,중국,대학부설 어학원 연수,협성대학교
17993,여,1994,중국,대학부설 어학원 연수,경희대학교국제캠퍼스
17994,여,1994,중국,대학부설 어학원 연수,고려대학교
17995,남,1993,미국,학사과정,(학)연세대학교
17996,남,1993,미국,교환학생,(학)연세대학교
17997,여,1993,타이완,교환학생,서울대학교
17998,여,1993,중국,교환학생,건국대학교
17999,여,1993,중국,대학부설 어학원 연수,신라대학교
18000,여,1994,중국,학사과정,한림대학교
18001,여,1994,필리핀,학사과정,이화여자대학교
18002,여,1994,중국,대학부설 어학원 연수,단국대학교
18003,남,1994,일본,대학부설 어학원 연수,서울시립대학교
18004,남,1994,콜롬비아,학사과정,서울대학교
18005,남,1994,중국,대학부설 어학원 연수,홍익대학교
18006,여,1994,중국,학사과정,동국대학교
18007,여,1994,캄보디아,대학부설 어학원 연수,대구가톨릭대학교
18008,여,1994,중국,대학부설 어학원 연수,경희대학교국제캠퍼스
18009,남,1994,중국,대학부설 어학원 연수,동의대학교
18010,여,1994,중국,대학부설 어학원 연수,남서울대학교
18011,여,1994,독일,대학부설 어학원 연수,이화여자대학교
18012,남,1994,몽골,대학부설 어학원 연수,명지대학교
18013,여,1994,카자흐스탄,교환학생,대구대학교
18014,여,1994,일본,학사과정,선문대학교
18015,여,1994,말레이시아,대학부설 어학원 연수,선문대학교
18016,여,1994,중국,대학부설 어학원 연수,홍익대학교
18017,여,1994,중국,대학부설 어학원 연수,호서대학교
18018,여,1994,방글라데시,대학부설 어학원 연수,이화여자대학교
18019,남,1994,말레이시아,학사과정,연세대학교 국제캠퍼스
18020,남,1994,중국,학사과정,부산대학교
18021,여,1994,몽골,대학부설 어학원 연수,김포대학교
18022,여,1994,중국,학사과정,한서대학교
18023,여,1994,중국,학사과정,광주여자대학교
18024,여,1994,중국,교환학생,협성대학교
18025,남,1994,베트남,대학부설 어학원 연수,동원대학
18026,여,1994,중국,학사과정,(학)연세대학교
18027,여,1994,중국,학사과정,건국대학교
18028,여,1994,인도네시아,대학부설 어학원 연수,영산대학교
18029,여,1994,베트남,학사과정,(학)연세대학교
18030,남,1994,카자흐스탄,학사과정,해군사관학교
18031,남,1994,중국,대학부설 어학원 연수,단국대학교
18032,여,1992,중국,학사과정,대구가톨릭대학교
18033,남,1992,중국,학사과정,목포대학교
18034,남,1992,중국,학사과정,건국대학교
18035,남,1992,중국,대학부설 어학원 연수,상명대학교
18036,남,1993,중국,교환학생,인하대학교
18037,남,1993,베트남,대학부설 어학원 연수,경인여자대학
18038,여,1994,프랑스,교환학생,홍익대학교
18039,여,1994,중국,학사과정,(학)연세대학교
18040,여,1994,중국,교환학생,안동대학교
18041,여,1994,중국,대학부설 어학원 연수,단국대학교
18042,여,1994,카자흐스탄,학사과정,우송대학교
18043,여,1994,중국,대학부설 어학원 연수,목원대학교
18044,여,1994,중국,학사과정,한림대학교
18045,여,1994,중국,학사과정,부산대학교
18046,남,1994,우즈베키스탄,대학부설 어학원 연수,영남이공대학
18047,남,1994,중국,대학부설 어학원 연수,배재대학교
18048,여,1996,중국,대학부설 어학원 연수,한양대학교
18049,남,1994,중국,학사과정,경희대학교
18050,여,1994,독일,교환학생,중앙대학교
18051,여,1994,프랑스,교환학생,건국대학교
18052,여,1994,타이,교환학생,부산외국어대학교
18053,여,1994,중국,학사과정,인하대학교
18054,남,1994,중국,대학부설 어학원 연수,총신대학교
18055,남,1994,중국,대학부설 어학원 연수,경기대학교
18056,여,1994,중국,대학부설 어학원 연수,중앙대학교
18057,여,1994,중국,대학부설 어학원 연수,경성대학교
18058,여,1994,중국,학사과정,인하대학교
18059,남,1994,중국,대학부설 어학원 연수,한양대학교
18060,남,1994,중국,학사과정,중앙대학교
18061,남,1994,중국,대학부설 어학원 연수,중앙대학교
18062,남,1994,프랑스,교환학생,한양대학교
18063,여,1994,중국,대학부설 어학원 연수,구미대학교
18064,여,1994,타이,대학부설 어학원 연수,이화여자대학교
18065,남,1994,몽골,대학부설 어학원 연수,한서대학교
18066,남,1994,중국,학사과정,한국기술교육대학교
18067,여,1994,중국,학사과정,서울시립대학교
18068,여,1994,말레이시아,학사과정,성균관대학교
18069,남,1994,인도네시아,대학부설 어학원 연수,베뢰아국제대학원대학교
18070,여,1994,러시아(연방),대학부설 어학원 연수,한국외국어대학교
18071,여,1994,일본,대학부설 어학원 연수,선문대학교
18072,여,1994,중국,대학부설 어학원 연수,용인송담대학
18073,여,1994,중국,학사과정,경희대학교
18074,여,1994,중국,대학부설 어학원 연수,고려대학교
18075,여,1994,필리핀,교환학생,김천대학교
18076,여,1994,타이,대학부설 어학원 연수,이화여자대학교
18077,남,1994,중국,대학부설 어학원 연수,동의대학교
18078,여,1994,미국,학사과정,고려대학교
18079,남,1994,중국,대학부설 어학원 연수,고려대학교
18080,남,1994,중국,대학부설 어학원 연수,부산대학교
18081,남,1994,중국,대학부설 어학원 연수,경북대학교
18082,여,1994,중국,학사과정,중앙대학교
18083,여,1994,미국,교환학생,건국대학교
18084,여,1994,중국,대학부설 어학원 연수,제주대학교
18085,여,1994,필리핀,대학부설 어학원 연수,영남대학교
18086,여,1994,중국,대학부설 어학원 연수,우송대학교
18087,여,1994,중국,대학부설 어학원 연수,충남대학교
18088,여,1994,카자흐스탄,학사과정,우송대학교
18089,여,1994,중국,대학부설 어학원 연수,충남대학교
18090,여,1994,중국,대학부설 어학원 연수,충남대학교
18091,남,1994,중국,학사과정,성균관대학교
18092,여,1994,말레이시아,학사과정,성균관대학교
18093,여,1994,중국,대학부설 어학원 연수,서강대학교
18094,여,1994,일본,교환학생,한양대학교
18095,여,1994,중국,학사과정,성균관대학교
18096,여,1994,몽골,학사과정,한국예술종합학교
18097,여,1994,브라질,대학부설 어학원 연수,선문대학교
18098,남,1994,말레이시아,전문학사과정,동양미래대학
18099,남,1994,베트남,대학부설 어학원 연수,경성대학교
18100,남,1994,중국,대학부설 어학원 연수,신라대학교
18101,여,1994,중국,학사과정,계명대학교
18102,여,1994,중국,대학부설 어학원 연수,배재대학교
18103,여,1994,중국,대학부설 어학원 연수,목원대학교
18104,여,1994,중국,대학부설 어학원 연수,중앙대학교
18105,여,1994,중국,대학부설 어학원 연수,경희대학교국제캠퍼스
18106,여,1994,중국,학사과정,국민대학교
18107,여,1994,몽골,대학부설 어학원 연수,명지대학교
18108,여,1994,중국,학사과정,세종대학교
18109,여,1994,중국,대학부설 어학원 연수,숭실대학교
18110,여,1994,우즈베키스탄,전문학사과정,부산여자대학
18111,남,1996,중국,대학부설 어학원 연수,김포대학교
18112,여,1994,일본,교환학생,서울여자대학교
18113,여,1994,필리핀,교환학생,동국대학교
18114,여,1994,중국,학사과정,호서대학교
18115,여,1994,중국,대학부설 어학원 연수,동국대학교
18116,여,1994,요르단,대학부설 어학원 연수,이화여자대학교
18117,남,1994,투르크메니스탄,학사과정,대구대학교
18118,여,1994,중국,교환학생,전북대학교
18119,여,1994,중국,대학부설 어학원 연수,충북대학교
18120,남,1994,중국,대학부설 어학원 연수,건양대학교
18121,남,1994,중국,학사과정,대진대학교
18122,여,1994,베트남,대학부설 어학원 연수,인하대학교
18123,여,1996,몽골,대학부설 어학원 연수,전주대학교
18124,남,1996,미얀마,대학부설 어학원 연수,한림대학교
18125,여,1993,중국,교환학생,남서울대학교
18126,여,1993,중국,교환학생,명지전문대학
18127,남,1993,중국,학사과정,연세대학교 국제캠퍼스
18128,남,1993,베트남,대학부설 어학원 연수,인하대학교
18129,남,1993,이탈리아,교환학생,경북대학교
18130,남,1993,중국,대학부설 어학원 연수,전남대학교언어교육원
18131,남,1993,베트남,대학부설 어학원 연수,광주대학교
18132,여,1993,중국,학사과정,계명대학교
18133,남,1994,중국,학사과정,충북대학교
18134,여,1993,홍콩,대학부설 어학원 연수,(학)연세대학교
18135,남,1993,중국,학사과정,중앙대학교
18136,남,1993,중국,대학부설 어학원 연수,신라대학교
18137,남,1993,중국,학사과정,한국뉴욕주립대학교
18138,남,1993,인도네시아,대학부설 어학원 연수,김포대학교
